sequence,y_true,confidence
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -1 E_4_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.11955696
1 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 STAY_0_0 -1 NW_4_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 STAY_0_0 -1 NE_2_3 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 STAY_0_0 -2,1,0.98727244
1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -1 N_0_2 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,1,0.9892474
1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 STAY_0_0 -1 N_0_2 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 NW_1_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 STAY_0_0 -2,1,0.9909389
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.124550216
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.10917814
1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 W_1_0 -1 NE_1_1 -1 NE_1_1 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 NW_1_1 -1 NW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -2,1,0.98586756
1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 NW_1_1 -1 W_1_0 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 NW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 STAY_0_0 -2,1,0.9845041
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 E_8_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.09807877
0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -2,0,0.11568945
1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -1 N_0_4 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,1,0.9906295
1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,1,0.9943725
1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 STAY_0_0 -1 N_0_4 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -2,1,0.98722804
1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 STAY_0_0 -1 E_4_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -1 W_3_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,1,0.2715658
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.10396361
0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 E_5_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 STAY_0_0 -2,0,0.1135668
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 NE_8_2 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 STAY_0_0 -2,0,0.10264036
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SE_6_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 STAY_0_0 -2,0,0.102876
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 STAY_0_0 -1 NE_2_2 -1 STAY_0_0 -1 W_5_0 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 STAY_0_0 -1 NE_2_2 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -1 NW_1_2 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -2,0,0.09068596
1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 STAY_0_0 -1 NE_1_4 -1 N_0_1 -1 STAY_0_0 -2,1,0.10371724
0 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -1 SE_2_1 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.18055262
1 -1 NW_1_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 E_1_0 -1 STAY_0_0 -1 NE_3_4 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 STAY_0_0 -2,1,0.9896263
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.09174725
1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -1 NW_2_3 -1 N_0_1 -1 NW_1_1 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 STAY_0_0 -2,1,0.992892
1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 STAY_0_0 -1 N_0_2 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 NW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 STAY_0_0 -2,1,0.9856997
1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 STAY_0_0 -1 NW_3_4 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 NE_1_1 -1 STAY_0_0 -2,1,0.99332196
0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.14149775
1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 STAY_0_0 -1 W_5_0 -1 N_0_1 -1 NW_1_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 STAY_0_0 -2,1,0.6111058
0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.13943994
0 -1 E_1_0 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SE_5_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 STAY_0_0 -2,0,0.17570639
0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SE_3_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.13613741
0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -1 E_4_0 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -2,0,0.119134694
1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 W_1_0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,1,0.9937038
